car_name,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
Used Dodge Charger 2016,2016,"135,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"68,500"
Used Chevrolet Spark 2020,2020,"90,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"26,000"
Used BMW 7 Series 2011,2011,"173,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",6,N/A,"51,000"
Used Chevrolet Malibu 2015,2015,"113,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"45,000"
Used Mercedes-Benz ML400 2015,2015,"106,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"100,000"
Used Honda Accord 2012,2012,"316,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"31,000"
Used Mazda CX-9 2022,2022,"7,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"152,300"
Used Chevrolet Suburban 2011,2011,"388,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"27,000"
Used Toyota Camry 2015,2015,"303,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",4,N/A,"39,500"
Used Ford Expedition 2014,2014,"211,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"60,000"
Used Porsche 718 2017,2017,"87,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"215,000"
Used Kia Optima 2018,2018,"165,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"64,500"
Used Chevrolet Tahoe 2019,2019,"79,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",8,N/A,"145,000"
Used Mitsubishi Pajero 2016,2016,"162,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"50,000"
Used Audi A8 2013,2013,"163,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"70,000"
Used Hyundai Sonata 2017,2017,"128,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"51,000"
Used Toyota Camry 2022,2022,"18,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",4,N/A,"123,000"
Used Hyundai Elantra 2017,2017,"74,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"52,000"
Used Hyundai Elantra 2018,2018,"187,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"54,000"
Used Kia Grand Carnival 2016,2016,"145,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"72,000"
Used Mercedes-Benz E-Class Saloon 2017,2017,"90,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",4,N/A,"127,000"
Used Dodge Charger 2014,2014,"225,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"43,000"
Used Chevrolet Tahoe 2013,2013,"270,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"65,000"
Used Dodge Durango 2016,2016,"151,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",8,N/A,"85,000"
Used Hyundai Elantra 2014,2014,"284,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",4,N/A,"25,000"
Used Renault Duster 2015,2015,"297,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",4,N/A,"17,800"
Used Changan CS75 2020,2020,"79,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"56,000"
Used Mercedes-Benz C-Class 2018,2018,"52,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"270,000"
Used Jaguar XJ 2015,2015,"132,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",6,N/A,"67,000"
Used Toyota Corolla 2016,2016,"140,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"34,000"
Used Lexus RX 350 2017,2017,"50,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"140,000"
Used Toyota Land Cruiser 2015,2015,"104,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",8,N/A,"166,000"
Used Lexus ES 350 2013,2013,"160,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"72,000"
Used Mitsubishi Lancer 2016,2016,"34,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",4,N/A,"40,000"
Used Infiniti Q50 2014,2014,"152,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"44,000"
Used Jaguar XF 2013,2013,"79,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",4,N/A,"40,000"
Used Land Rover Range Rover 2017,2017,"74,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"305,000"
Used Toyota Rav4 2009,2009,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"50,000"
Used Hyundai Accent 2014,2014,"200,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"23,500"
Used Hyundai Tucson 2013,2013,"300,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"31,000"
Used GMC Yukon 2007,2007,"332,000KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Rav4 2012,2012,"300,000KM",N/A,N/A,Brown,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"29,000"
Used Jeep Liberty 2010,2010,"310,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"77,000"
Used Toyota Yaris 2019,2019,"113,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota Fortuner 2012,2012,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"44,000"
Used Toyota Land Cruiser Prado 2011,2011,"250,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"67,000"
Used Kia Sportage 2013,2013,"290,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"34,000"
Used Kia Cerato 2015,2015,"280,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Toyota Fortuner 2006,2006,"400,000KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Hyundai Santa Fe 2012,2012,"300,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Rav4 2017,2017,"170,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"60,000"
Used Hyundai Sonata 2014,2014,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Nissan Pathfinder 2016,2016,"270,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"43,000"
Used Hyundai Sonata 2017,2017,"58,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Corolla 2016,2016,"70,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Hyundai Accent 2017,2017,"136,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Corolla 2010,2010,"147,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Hyundai Tucson 2018,2018,"118,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"38,000"
Used Toyota Corolla 2010,2010,"148,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Corolla 2004,2004,"300,000KM",N/A,N/A,Green,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"8,000"
Used Toyota Corolla 2004,2004,"300,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"6,000"
Used Toyota Corolla 2006,2006,"520,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"6,000"
Used Hyundai Sonata 2014,2014,"300,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Fortuner 2015,2015,"290,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"52,000"
Used Hyundai Accent 2017,2017,"134,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Land Cruiser Prado 2011,2011,"290,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"48,000"
Used Toyota Land Cruiser Prado 2011,2011,"290,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"45,000"
Used Ford Taurus  3.5L FWD 2011,2011,"204,000KM",Automatic,Petrol,Red,4,3500,"
            Front Wheel Drive
          ",6,Perfect inside out,"37,000"
Used Kia Carens  1.6L Mid Option 2009,2009,"154,852KM",Automatic,Petrol,Black,5,1591,"
            Front Wheel Drive
          ",4,Perfect inside out,"10,500"
Used Hyundai Azera  3.5L V6 Mid 2021,2021,"45,500KM",Automatic,Petrol,White,4,3500,"
            Front Wheel Drive
          ",6,Perfect inside out,"121,000"
Used Renault Talisman 2017,2017,"74,000KM",CVT,Petrol,Beige,N/A,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"47,000"
Used Audi A6 2020,2020,"60,000KM",Automatic,Petrol,Black,4,2000,"
            Front Wheel Drive
          ",4,Perfect inside out,"155,000"
Used Toyota Land Cruiser  4.0 GXR 2004,2004,"380,000KM",Automatic,Petrol,Gold,4,4000,"
            All Wheel Drive
          ",6,Minor wear and tear,"45,000"
Used Hyundai Kona 2020,2020,"47,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"45,000"
Used Hyundai Kona 2020,2020,"47,513KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"45,000"
Used Toyota Corolla 2015,2015,"210,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Hyundai Sonata 2019,2019,"94,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"50,000"
Used Hyundai Tucson  2.0L AWD 2017,2017,141KM,Automatic,Petrol,Silver,4,2000,"
            All Wheel Drive
          ",4,Perfect inside out,"36,000"
Used Toyota Fortuner  2.7L (4X4) 2008,2008,"602,000KM",Automatic,Petrol,White,5,2700,"
            All Wheel Drive
          ",4,Perfect inside out,"29,000"
Used Hyundai Accent 2011,2011,"75,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used Toyota Corolla 2012,2012,"170,000KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Land Cruiser Prado 2012,2012,"220,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"73,000"
Used Toyota Land Cruiser Prado 2011,2011,"250,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"67,000"
Used Toyota Rav4 2009,2009,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Ford Mustang  2.3L EcoBoost Fastback Premium 2018,2018,"28,000KM",Automatic,Petrol,Black,2,2264,"
            Rear Wheel Drive
          ",4,Minor wear and tear,"120,000"
Used Hyundai Accent 2014,2014,"200,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"23,500"
Used Toyota Corolla 2021,2021,"93,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"52,000"
Used Toyota Corolla 2013,2013,"196,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Hyundai Sonata  2.5L GDI 8AT Base 2012,2012,"220,000KM",Automatic,Petrol,White,4,2500,"
            Front Wheel Drive
          ",4,Perfect inside out,"12,000"
Used Hyundai Elantra 2017,2017,"142,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota Corolla 2021,2021,"92,329KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"52,000"
Used Hyundai Accent 2013,2013,"193,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"19,000"
Used Hyundai Elantra  2.0L Base 2016,2016,"149,000KM",Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"25,000"
Used Toyota Land Cruiser Prado 2015,2015,"266,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"91,100"
Used Jeep Compass 2018,2018,"108,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"41,000"
Used Toyota Innova 2018,2018,"130,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"74,000"
Used Hyundai Elantra 2018,2018,"116,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"45,800"
Used Lexus GX 460 2014,2014,"243,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"120,000"
Used Toyota Rav4 2012,2012,"348,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"35,000"
Used GMC Acadia 2011,2011,"281,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"18,800"
Used Hyundai Accent 2019,2019,"38,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"41,000"
Used Toyota Fortuner 2020,2020,"46,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",4,N/A,"100,000"
Used Toyota Land Cruiser Prado 2015,2015,"144,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"90,000"
Used Toyota Avalon 2015,2015,"260,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"66,000"
Used Kia Sorento 2017,2017,"94,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"66,500"
Used Jeep Grand Cherokee 2015,2015,"135,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"115,000"
Used Changan Eado 2023,2023,"2,700KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"78,000"
Used Honda Accord 2015,2015,"206,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"53,000"
Used Dodge Challenger 2013,2013,"198,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",6,N/A,"46,000"
Used Mitsubishi Pajero 2017,2017,"89,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"72,000"
Used Toyota Camry 2017,2017,"135,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",4,N/A,"63,000"
Used Land Rover Range Rover Sport 2015,2015,"132,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"165,000"
Used Toyota FJ Cruiser 2013,2013,"317,000KM",Manual,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"51,000"
Used Honda Accord 2017,2017,"303,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",4,N/A,"47,000"
Used Toyota Avalon 2019,2019,"114,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"110,000"
Used Hyundai Sonata 2016,2016,"190,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"50,000"
Used Genesis G90 2017,2017,"80,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"136,000"
Used Chevrolet Traverse 2019,2019,"150,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"96,100"
Used Chrysler 300C 2018,2018,"59,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",6,N/A,"113,000"
Used Kia Mohave 2015,2015,"100,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",6,N/A,"45,000"
Used Kia Grand Carnival 2016,2016,"205,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"43,000"
Used BMW 4 Series Coupe 2019,2019,"9,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"165,000"
Used Toyota Hilux 2010,2010,"380,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"28,800"
Used Ford F-150 2013,2013,"265,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",8,N/A,"57,000"
Used Toyota Corolla 2018,2018,"154,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"55,000"
Used Toyota Land Cruiser 2015,2015,"37,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"200,000"
Used Chevrolet Traverse 2011,2011,"243,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"20,000"
Used Peugeot 508 2014,2014,"171,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"27,000"
Used MG HS 2020,2020,"21,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"80,000"
Used Toyota Avanza 2015,2015,"265,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"27,000"
Used Chevrolet Tahoe 2013,2013,"250,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"45,000"
Used Kia Mohave 2014,2014,"410,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"31,000"
Used Land Rover Range Rover 2014,2014,"33,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",8,N/A,"235,000"
Used Toyota FJ Cruiser 2010,2010,"340,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"57,000"
Used Fiat 500 2019,2019,"106,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"59,000"
Used Ford Expedition 2013,2013,"260,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"41,000"
Used Nissan Altima 2017,2017,"227,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"53,000"
Used Kia Sportage 2016,2016,"180,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"45,000"
Used BMW 5 Series 2014,2014,"143,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"60,000"
Used Toyota Corolla  1.5L GLI 2013,2013,"173,000KM",CVT,Petrol,Gold,4,1500,"
            Front Wheel Drive
          ",3,Perfect inside out,"19,999"
Used Hyundai Accent 1.4L Mid 2020,2020,"75,000KM",Automatic,N/A,White,N/A,1,"
            Front Wheel Drive
          ",4,Perfect inside out,"51,500"
Used Toyota Camry  2.5L GLE (204 HP) 2019,2019,"1,740,000KM",Automatic,Petrol,Silver,4,2487,"
            Front Wheel Drive
          ",4,Perfect inside out,"55,000"
Used Hyundai Accent  1.4L Base 2020,2020,"64,000KM",Automatic,Petrol,Silver,4,1368,"
            Front Wheel Drive
          ",4,Perfect inside out,"53,000"
Used Toyota Corolla  1.6L XLI 2020,2020,50KM,CVT,Petrol,Silver,N/A,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"83,000"
Used Toyota Camry 2007,2007,"376,000KM",N/A,N/A,Green,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used Toyota Camry 2014,2014,"365,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"21,000"
Used Toyota Innova 2013,2013,"188,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"170,000"
Used Toyota Corolla 2013,2013,"290,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"160,000"
Used Toyota Camry 2007,2007,"37,500KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"12,000"
Used Hyundai Santa Fe 2014,2014,"207,126KM",N/A,N/A,Brown,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"27,000"
Used Hyundai Elantra 2017,2017,"217,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Elantra 2012,2012,"280,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Hyundai Accent 2019,2019,"84,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Dodge Charger 2015,2015,"233,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Rear Wheel Drive
          ",6,Perfect inside out,"57,000"
Used Ford Expedition 3.5L EcoBoost LTD 2018,2018,"72,000KM",Automatic,Petrol,Gray,5,3496,"
            All Wheel Drive
          ",6,Perfect inside out,"159,997"
Used Ford Expedition  5.4L EL 2011,2011,"330,360KM",Automatic,Petrol,Black,4,5400,"
            All Wheel Drive
          ",8,Normal wear and tear with a few issues,"34,000"
Used Toyota Hilux 2017,2017,"206,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Hyundai Tucson 2018,2018,"82,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"48,000"
Used Toyota Fortuner 2010,2010,"220,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
